prompt,ref_model,target_model,ref_bytes,target_bytes,n_prompt,n_gen,kl_target,kl_target_p95,kl_target_p99,top1_target,kl_handoff,kl_handoff_p95,kl_handoff_p99,top1_handoff
06_python2_small,gemma4-e2b-ud-q8_k_xl,ud-q3_k_xl,5269529984,2915063168,582,2048,0.114141,0.610704,1.514155,91.1,0.095357,0.528329,1.285070,92.1
07_c_small,gemma4-e2b-ud-q8_k_xl,ud-q3_k_xl,5269529984,2915063168,751,2048,0.098812,0.461219,1.675070,91.8,0.078108,0.375922,1.010210,92.2
08_java_small,gemma4-e2b-ud-q8_k_xl,ud-q3_k_xl,5269529984,2915063168,840,1889,0.096718,0.533809,1.445077,92.1,0.083515,0.446463,1.319189,92.5
09_python_medium,gemma4-e2b-ud-q8_k_xl,ud-q3_k_xl,5269529984,2915063168,2474,2048,0.131257,0.651656,1.366347,88.9,0.106689,0.484132,1.059964,89.9
10_go_medium,gemma4-e2b-ud-q8_k_xl,ud-q3_k_xl,5269529984,2915063168,2135,2048,0.164300,0.716886,1.874922,86.6,0.118556,0.520244,1.166255,88.4
11_typescript_medium,gemma4-e2b-ud-q8_k_xl,ud-q3_k_xl,5269529984,2915063168,2435,2048,0.142155,0.673455,1.429879,88.2,0.102529,0.491239,0.915375,90.2
12_rust_medium,gemma4-e2b-ud-q8_k_xl,ud-q3_k_xl,5269529984,2915063168,2183,2048,0.148888,0.675173,1.621762,87.9,0.110263,0.499167,1.044306,89.2
13_python_large,gemma4-e2b-ud-q8_k_xl,ud-q3_k_xl,5269529984,2915063168,8959,2048,0.143972,0.646870,1.771653,87.9,0.101593,0.477685,1.122846,89.5
14_go_large,gemma4-e2b-ud-q8_k_xl,ud-q3_k_xl,5269529984,2915063168,8840,2048,0.175551,0.826531,1.864844,85.6,0.106161,0.489719,1.103796,88.6
15_cpp_medium,gemma4-e2b-ud-q8_k_xl,ud-q3_k_xl,5269529984,2915063168,3958,2048,0.146216,0.656070,1.596560,87.5,0.096457,0.464941,1.087187,89.1
16_java_medium,gemma4-e2b-ud-q8_k_xl,ud-q3_k_xl,5269529984,2915063168,2400,2048,0.132147,0.587750,1.537706,88.2,0.098681,0.448541,1.006948,89.6
17_rust_large,gemma4-e2b-ud-q8_k_xl,ud-q3_k_xl,5269529984,2915063168,9803,2048,0.134410,0.592584,1.351088,88.4,0.087094,0.412700,0.901757,90.2
18_typescript_large,gemma4-e2b-ud-q8_k_xl,ud-q3_k_xl,5269529984,2915063168,10613,2048,0.142948,0.771373,1.665752,88.8,0.099546,0.514229,1.142736,90.8
19_cpp_large,gemma4-e2b-ud-q8_k_xl,ud-q3_k_xl,5269529984,2915063168,10737,2048,0.173261,0.752548,1.613441,85.1,0.116060,0.485619,0.992688,88.2
01_python_small,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,337,2048,0.025539,0.128353,0.329169,95.6,0.020062,0.101421,0.229995,96.1
02_rust_small,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,540,2048,0.023871,0.139785,0.441743,96.3,0.018309,0.106279,0.346053,96.2
03_go_small,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,396,2048,0.031079,0.162349,0.386339,94.7,0.023577,0.121650,0.260931,95.9
04_cpp_small,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,823,2048,0.028216,0.117823,0.353551,95.9,0.020004,0.095643,0.270231,96.2
05_js_small,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,555,2048,0.037239,0.172861,0.410060,94.0,0.029329,0.132124,0.326471,94.5
06_python2_small,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,582,2048,0.029150,0.151656,0.410468,95.9,0.022930,0.119655,0.320077,96.0
07_c_small,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,751,2048,0.024705,0.129907,0.330118,96.1,0.020108,0.104980,0.266890,96.4
08_java_small,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,840,1889,0.028647,0.148521,0.474921,95.4,0.023300,0.131478,0.344957,95.7
09_python_medium,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,2474,2048,0.037151,0.167283,0.465654,93.4,0.028665,0.142398,0.332284,93.9
10_go_medium,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,2135,2048,0.040334,0.176459,0.392805,93.5,0.028595,0.130948,0.269650,94.2
11_typescript_medium,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,2435,2048,0.040625,0.177702,0.398050,93.5,0.029942,0.133540,0.277155,94.7
12_rust_medium,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,2183,2048,0.038657,0.176612,0.426384,93.7,0.029904,0.145579,0.333973,94.6
13_python_large,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,8959,2048,0.046010,0.210033,0.536830,93.4,0.029061,0.123590,0.382145,94.3
14_go_large,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,8840,2048,0.047211,0.207009,0.569358,93.8,0.028595,0.130699,0.306990,95.1
15_cpp_medium,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,3958,2048,0.043344,0.199394,0.513249,92.8,0.029187,0.130181,0.339194,94.4
16_java_medium,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,2400,2048,0.034574,0.154011,0.366811,94.0,0.026207,0.117042,0.305099,95.2
17_rust_large,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,9803,2048,0.045000,0.197733,0.582125,93.2,0.029954,0.133378,0.349483,94.1
18_typescript_large,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,10613,2048,0.044421,0.163832,0.449427,94.7,0.028891,0.132043,0.270837,95.5
19_cpp_large,gemma4-e2b-ud-q8_k_xl,ud-q4_k_xl,5269529984,3174038912,10737,2048,0.049961,0.194888,0.473862,91.5,0.035992,0.161326,0.350324,93.1
01_python_small,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,337,2048,0.007655,0.034451,0.098893,97.3,0.006314,0.029408,0.069628,97.5
02_rust_small,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,540,2048,0.006789,0.036705,0.116084,97.6,0.005465,0.028009,0.091980,98.1
03_go_small,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,396,2048,0.009171,0.044193,0.106617,97.6,0.007349,0.035849,0.081292,97.7
04_cpp_small,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,823,2048,0.007932,0.042494,0.121437,98.0,0.006780,0.036055,0.106195,98.1
05_js_small,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,555,2048,0.011184,0.051507,0.125255,96.7,0.008472,0.039452,0.079069,97.2
06_python2_small,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,582,2048,0.007912,0.040071,0.110181,98.2,0.006661,0.033613,0.094549,98.1
07_c_small,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,751,2048,0.007873,0.039899,0.099036,97.2,0.006239,0.032461,0.074758,97.6
08_java_small,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,840,1889,0.009355,0.053702,0.144775,97.7,0.007477,0.041821,0.110125,98.1
09_python_medium,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,2474,2048,0.010292,0.048708,0.102423,96.7,0.008477,0.038916,0.093624,97.3
10_go_medium,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,2135,2048,0.013304,0.057406,0.129906,96.4,0.009349,0.039252,0.103371,97.1
11_typescript_medium,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,2435,2048,0.012138,0.056057,0.135952,96.7,0.008962,0.041331,0.103966,96.7
12_rust_medium,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,2183,2048,0.010966,0.052275,0.113302,96.5,0.008582,0.042148,0.094632,96.9
13_python_large,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,8959,2048,0.012550,0.056113,0.143750,96.1,0.008524,0.040253,0.080383,96.9
14_go_large,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,8840,2048,0.015056,0.068060,0.180416,96.1,0.009334,0.042962,0.109108,97.0
15_cpp_medium,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,3958,2048,0.012799,0.062310,0.148167,95.9,0.009012,0.040547,0.116290,96.7
16_java_medium,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,2400,2048,0.010596,0.046173,0.115941,96.5,0.008753,0.040551,0.091090,96.6
17_rust_large,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,9803,2048,0.014849,0.062630,0.151472,96.6,0.008832,0.037197,0.109745,97.6
18_typescript_large,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,10613,2048,0.011225,0.054459,0.151791,96.5,0.007216,0.036905,0.080009,97.3
19_cpp_large,gemma4-e2b-ud-q8_k_xl,ud-q5_k_xl,5269529984,4291995008,10737,2048,0.014559,0.060823,0.142017,96.2,0.011006,0.044955,0.089115,96.5
01_python_small,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,337,2048,0.002048,0.010790,0.023883,98.8,0.001692,0.007975,0.020586,98.8
02_rust_small,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,540,2048,0.005286,0.010184,0.031498,99.4,0.003115,0.008439,0.027347,99.4
03_go_small,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,396,2048,0.002664,0.012350,0.027732,98.3,0.002140,0.010361,0.023679,98.6
04_cpp_small,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,823,2048,0.002072,0.010290,0.031955,99.1,0.001796,0.009292,0.027242,99.0
05_js_small,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,555,2048,0.002981,0.013841,0.037946,98.7,0.002410,0.011218,0.028555,98.7
06_python2_small,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,582,2048,0.002050,0.011175,0.026061,99.0,0.001710,0.009329,0.022361,99.0
07_c_small,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,751,2048,0.002221,0.012138,0.032492,98.3,0.001838,0.009524,0.024131,98.3
08_java_small,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,840,1889,0.002633,0.013096,0.040821,99.3,0.002294,0.010924,0.033021,99.6
09_python_medium,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,2474,2048,0.003126,0.015398,0.034232,98.4,0.002375,0.011319,0.027450,98.5
10_go_medium,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,2135,2048,0.004042,0.016568,0.049656,98.0,0.003077,0.013237,0.031530,98.1
11_typescript_medium,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,2435,2048,0.003698,0.016594,0.042888,97.9,0.002682,0.013190,0.027959,98.3
12_rust_medium,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,2183,2048,0.003688,0.015077,0.041319,97.8,0.002678,0.012470,0.028725,98.0
13_python_large,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,8959,2048,0.004258,0.019731,0.054903,97.4,0.002746,0.013091,0.031359,98.1
14_go_large,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,8840,2048,0.004044,0.019429,0.045412,97.9,0.002628,0.012496,0.028948,98.4
15_cpp_medium,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,3958,2048,0.003878,0.017628,0.046268,97.8,0.002446,0.010658,0.028560,98.3
16_java_medium,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,2400,2048,0.003186,0.015087,0.033856,98.0,0.002703,0.011896,0.027911,98.0
17_rust_large,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,9803,2048,0.003390,0.015700,0.034596,97.9,0.002828,0.009836,0.021967,98.5
18_typescript_large,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,10613,2048,0.003330,0.015442,0.046300,98.0,0.002443,0.011601,0.030283,98.1
19_cpp_large,gemma4-e2b-ud-q8_k_xl,ud-q6_k_xl,5269529984,4710081920,10737,2048,0.004676,0.019063,0.046137,97.4,0.002958,0.013043,0.026775,98.0
