prompt,ref_model,target_model,ref_bytes,target_bytes,n_prompt,n_gen,kl_target,kl_target_p95,kl_target_p99,top1_target,kl_handoff,kl_handoff_p95,kl_handoff_p99,top1_handoff
07_c_small,qwen3.5-27b-ud-q8_k_xl,ud-q4_k_xl,35528652704,17621125024,679,2048,0.004617,0.026590,0.058963,97.7,0.003938,0.021193,0.049585,97.9
08_java_small,qwen3.5-27b-ud-q8_k_xl,ud-q4_k_xl,35528652704,17621125024,756,2048,0.004761,0.024946,0.069393,98.2,0.004062,0.023204,0.057890,98.3
09_python_medium,qwen3.5-27b-ud-q8_k_xl,ud-q4_k_xl,35528652704,17621125024,2125,2048,0.006610,0.034376,0.068711,98.1,0.005361,0.028314,0.057547,98.2
10_go_medium,qwen3.5-27b-ud-q8_k_xl,ud-q4_k_xl,35528652704,17621125024,1864,2048,0.007343,0.036227,0.071454,97.3,0.006150,0.030997,0.063695,97.5
11_typescript_medium,qwen3.5-27b-ud-q8_k_xl,ud-q4_k_xl,35528652704,17621125024,2233,2048,0.007736,0.039226,0.077108,97.1,0.006144,0.031042,0.059486,97.4
12_rust_medium,qwen3.5-27b-ud-q8_k_xl,ud-q4_k_xl,35528652704,17621125024,2017,2048,0.008375,0.038901,0.083855,97.2,0.006729,0.033250,0.068628,97.3
13_python_large,qwen3.5-27b-ud-q8_k_xl,ud-q4_k_xl,35528652704,17621125024,7811,2048,0.007097,0.035151,0.092166,97.3,0.005680,0.028230,0.067704,97.7
14_go_large,qwen3.5-27b-ud-q8_k_xl,ud-q4_k_xl,35528652704,17621125024,7904,2048,0.007259,0.037759,0.078376,97.3,0.005435,0.027390,0.053195,97.6
15_cpp_medium,qwen3.5-27b-ud-q8_k_xl,ud-q4_k_xl,35528652704,17621125024,3630,2048,0.006495,0.034990,0.063616,97.6,0.005165,0.028014,0.053391,97.9
16_java_medium,qwen3.5-27b-ud-q8_k_xl,ud-q4_k_xl,35528652704,17621125024,2192,2048,0.007283,0.038162,0.077003,97.2,0.005311,0.027621,0.057146,97.5
17_rust_large,qwen3.5-27b-ud-q8_k_xl,ud-q4_k_xl,35528652704,17621125024,8811,2048,0.007119,0.033538,0.084362,97.4,0.004809,0.023908,0.048346,97.6
18_typescript_large,qwen3.5-27b-ud-q8_k_xl,ud-q4_k_xl,35528652704,17621125024,9740,2048,0.007042,0.038955,0.089531,97.2,0.005532,0.031194,0.074255,97.7
19_cpp_large,qwen3.5-27b-ud-q8_k_xl,ud-q4_k_xl,35528652704,17621125024,9599,2048,0.009050,0.040934,0.100665,96.4,0.005716,0.025645,0.060366,97.2
01_python_small,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,294,1031,0.001277,0.006673,0.017198,98.6,0.001094,0.005684,0.015692,98.8
02_rust_small,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,508,2048,0.001368,0.008059,0.021643,99.3,0.001125,0.006739,0.016671,99.3
03_go_small,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,331,2048,0.001854,0.009434,0.021896,98.8,0.001580,0.008049,0.018568,98.8
04_cpp_small,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,753,1270,0.001425,0.007064,0.017965,99.1,0.001223,0.006173,0.015643,99.1
05_js_small,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,500,2048,0.001861,0.010065,0.021524,98.7,0.001590,0.008463,0.018885,98.7
06_python2_small,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,508,2048,0.001417,0.008201,0.018344,99.2,0.001247,0.006922,0.015925,99.1
07_c_small,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,679,2048,0.001846,0.010216,0.023071,98.6,0.001520,0.008643,0.019049,98.8
08_java_small,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,756,2048,0.001408,0.007723,0.021583,99.0,0.001129,0.006358,0.016844,99.1
09_python_medium,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,2125,2048,0.002176,0.011349,0.026005,99.0,0.001689,0.008679,0.018478,98.9
10_go_medium,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,1864,2048,0.002736,0.013356,0.033165,98.8,0.002074,0.010326,0.025062,98.7
11_typescript_medium,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,2233,2048,0.002544,0.011506,0.026919,98.7,0.001874,0.009176,0.018301,98.9
12_rust_medium,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,2017,2048,0.002596,0.012227,0.025780,98.5,0.001875,0.008490,0.018208,98.6
13_python_large,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,7811,2048,0.002417,0.012464,0.027010,98.3,0.001784,0.008853,0.022812,98.3
14_go_large,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,7904,2048,0.002526,0.012094,0.025916,98.3,0.001789,0.008726,0.018443,98.5
15_cpp_medium,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,3630,2048,0.002269,0.010950,0.029278,98.4,0.001711,0.008630,0.020514,98.6
16_java_medium,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,2192,2048,0.002220,0.011782,0.025979,98.8,0.001639,0.008150,0.018601,98.8
17_rust_large,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,8811,2048,0.002554,0.013907,0.030093,98.2,0.001684,0.008613,0.018938,98.4
18_typescript_large,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,9740,2048,0.002496,0.013516,0.031692,98.9,0.001711,0.008880,0.021318,99.1
19_cpp_large,qwen3.5-27b-ud-q8_k_xl,ud-q5_k_xl,35528652704,20171253664,9599,2048,0.003089,0.014552,0.035326,98.5,0.001931,0.009320,0.017751,98.5
01_python_small,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,294,1031,0.000409,0.002007,0.005286,99.5,0.000372,0.001973,0.004712,99.4
02_rust_small,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,508,2048,0.000325,0.002018,0.004364,99.6,0.000292,0.001743,0.004062,99.5
03_go_small,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,331,2048,0.000519,0.002636,0.006387,99.3,0.000443,0.002384,0.005527,99.3
04_cpp_small,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,753,1270,0.000596,0.002039,0.007332,99.4,0.000525,0.001562,0.003792,99.5
05_js_small,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,500,2048,0.000496,0.002621,0.005586,99.3,0.000438,0.002479,0.005034,99.3
06_python2_small,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,508,2048,0.000433,0.002553,0.006183,99.6,0.000378,0.002087,0.005996,99.5
07_c_small,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,679,2048,0.000476,0.002534,0.006546,99.8,0.000407,0.002235,0.005283,99.9
08_java_small,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,756,2048,0.000409,0.002148,0.006153,99.4,0.000341,0.001683,0.005991,99.3
09_python_medium,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,2125,2048,0.000621,0.002984,0.007936,99.8,0.000426,0.002131,0.004594,99.8
10_go_medium,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,1864,2048,0.000717,0.003497,0.007399,99.4,0.000577,0.002760,0.005602,99.5
11_typescript_medium,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,2233,2048,0.000716,0.003412,0.007467,99.3,0.000520,0.002618,0.004917,99.2
12_rust_medium,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,2017,2048,0.000797,0.003850,0.008526,99.3,0.000552,0.002699,0.006129,99.5
13_python_large,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,7811,2048,0.000723,0.003519,0.008394,99.2,0.000486,0.002426,0.005253,99.4
14_go_large,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,7904,2048,0.000742,0.003502,0.008305,99.1,0.000494,0.002327,0.004993,99.4
15_cpp_medium,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,3630,2048,0.000644,0.003173,0.006639,99.2,0.000440,0.002296,0.004551,99.3
16_java_medium,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,2192,2048,0.000581,0.003006,0.006628,99.5,0.000423,0.002282,0.004725,99.5
17_rust_large,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,8811,2048,0.000766,0.003953,0.008910,99.1,0.000438,0.002253,0.004809,99.2
18_typescript_large,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,9740,2048,0.000714,0.003831,0.008399,99.2,0.000456,0.002537,0.005414,99.3
19_cpp_large,qwen3.5-27b-ud-q8_k_xl,ud-q6_k_xl,35528652704,25675642784,9599,2048,0.000834,0.003865,0.009508,99.2,0.000494,0.002319,0.005225,99.4
