prompt,target,n_prompt,window_start,window_end,kl_target,top1_target,kl_handoff,top1_handoff
03_go_small,ud-q2_k_xl,396,896,960,0.192788,78.1,0.184910,81.2
03_go_small,ud-q2_k_xl,396,960,1024,0.354674,82.8,0.365218,84.4
03_go_small,ud-q2_k_xl,396,1024,1088,0.160259,87.5,0.157658,90.6
03_go_small,ud-q2_k_xl,396,1088,1152,0.236691,89.1,0.221571,92.2
03_go_small,ud-q2_k_xl,396,1152,1216,0.056332,95.3,0.043137,95.3
03_go_small,ud-q2_k_xl,396,1216,1280,0.260754,81.2,0.240139,81.2
03_go_small,ud-q2_k_xl,396,1280,1344,0.072679,95.3,0.075412,95.3
03_go_small,ud-q2_k_xl,396,1344,1408,0.087947,95.3,0.086804,95.3
03_go_small,ud-q2_k_xl,396,1408,1472,0.067258,96.9,0.069972,95.3
03_go_small,ud-q2_k_xl,396,1472,1536,0.083338,96.9,0.088370,93.8
03_go_small,ud-q2_k_xl,396,1536,1600,0.376073,73.4,0.344046,68.8
03_go_small,ud-q2_k_xl,396,1600,1664,0.069396,95.3,0.070475,96.9
03_go_small,ud-q2_k_xl,396,1664,1728,0.121712,89.1,0.121323,87.5
03_go_small,ud-q2_k_xl,396,1728,1792,0.166140,81.2,0.163733,82.8
03_go_small,ud-q2_k_xl,396,1792,1856,0.126847,89.1,0.129775,90.6
03_go_small,ud-q2_k_xl,396,1856,1920,0.132092,90.6,0.131893,89.1
03_go_small,ud-q2_k_xl,396,1920,1984,0.070760,95.3,0.069650,92.2
03_go_small,ud-q2_k_xl,396,1984,2048,0.271328,81.2,0.290507,76.6
04_cpp_small,ud-q2_k_xl,823,0,64,0.079772,89.1,0.078678,90.6
04_cpp_small,ud-q2_k_xl,823,64,128,0.341070,82.8,0.167402,92.2
04_cpp_small,ud-q2_k_xl,823,128,192,0.204349,85.9,0.113547,93.8
04_cpp_small,ud-q2_k_xl,823,192,256,0.196173,90.6,0.127259,93.8
04_cpp_small,ud-q2_k_xl,823,256,320,0.185991,85.9,0.182694,85.9
04_cpp_small,ud-q2_k_xl,823,320,384,0.159083,85.9,0.116163,82.8
04_cpp_small,ud-q2_k_xl,823,384,448,0.178362,89.1,0.173525,89.1
04_cpp_small,ud-q2_k_xl,823,448,512,0.156926,90.6,0.130732,92.2
04_cpp_small,ud-q2_k_xl,823,512,576,0.127408,93.8,0.097690,92.2
04_cpp_small,ud-q2_k_xl,823,576,640,0.405960,79.7,0.285387,81.2
04_cpp_small,ud-q2_k_xl,823,640,704,0.233289,81.2,0.204429,81.2
04_cpp_small,ud-q2_k_xl,823,704,768,0.154697,96.9,0.115065,93.8
04_cpp_small,ud-q2_k_xl,823,768,832,0.170362,90.6,0.159991,90.6
04_cpp_small,ud-q2_k_xl,823,832,896,0.183540,85.9,0.186798,89.1
04_cpp_small,ud-q2_k_xl,823,896,960,0.257736,76.6,0.256110,78.1
04_cpp_small,ud-q2_k_xl,823,960,1024,0.320756,78.1,0.290229,81.2
04_cpp_small,ud-q2_k_xl,823,1024,1088,0.307329,85.9,0.286646,85.9
04_cpp_small,ud-q2_k_xl,823,1088,1152,0.137991,89.1,0.129841,89.1
04_cpp_small,ud-q2_k_xl,823,1152,1216,0.216704,85.9,0.176446,93.8
04_cpp_small,ud-q2_k_xl,823,1216,1280,0.065799,95.3,0.062323,93.8
04_cpp_small,ud-q2_k_xl,823,1280,1344,0.147364,90.6,0.127136,93.8
04_cpp_small,ud-q2_k_xl,823,1344,1408,0.205822,89.1,0.183514,89.1
04_cpp_small,ud-q2_k_xl,823,1408,1472,0.105586,92.2,0.102990,93.8
04_cpp_small,ud-q2_k_xl,823,1472,1536,0.302885,87.5,0.212374,89.1
04_cpp_small,ud-q2_k_xl,823,1536,1600,0.210451,85.9,0.173574,84.4
04_cpp_small,ud-q2_k_xl,823,1600,1664,0.176263,85.9,0.176356,87.5
04_cpp_small,ud-q2_k_xl,823,1664,1728,0.113004,87.5,0.109164,87.5
04_cpp_small,ud-q2_k_xl,823,1728,1792,0.163187,92.2,0.160017,89.1
04_cpp_small,ud-q2_k_xl,823,1792,1856,0.092262,89.1,0.088647,89.1
04_cpp_small,ud-q2_k_xl,823,1856,1920,0.138130,95.3,0.140621,95.3
04_cpp_small,ud-q2_k_xl,823,1920,1984,0.079467,95.3,0.088295,95.3
04_cpp_small,ud-q2_k_xl,823,1984,2048,0.108400,90.6,0.095663,89.1
05_js_small,ud-q2_k_xl,555,0,64,0.327290,81.2,0.218225,85.9
05_js_small,ud-q2_k_xl,555,64,128,0.227375,87.5,0.114470,89.1
05_js_small,ud-q2_k_xl,555,128,192,0.417393,68.8,0.336973,71.9
05_js_small,ud-q2_k_xl,555,192,256,0.110086,89.1,0.105781,92.2
05_js_small,ud-q2_k_xl,555,256,320,0.360414,84.4,0.214939,92.2
05_js_small,ud-q2_k_xl,555,320,384,0.142120,90.6,0.135213,89.1
05_js_small,ud-q2_k_xl,555,384,448,0.107506,95.3,0.059927,98.4
05_js_small,ud-q2_k_xl,555,448,512,0.166994,89.1,0.117782,92.2
05_js_small,ud-q2_k_xl,555,512,576,0.144428,92.2,0.121835,92.2
05_js_small,ud-q2_k_xl,555,576,640,0.255452,75.0,0.234635,78.1
05_js_small,ud-q2_k_xl,555,640,704,0.239471,79.7,0.230468,79.7
05_js_small,ud-q2_k_xl,555,704,768,0.224821,81.2,0.230107,79.7
05_js_small,ud-q2_k_xl,555,768,832,0.203223,78.1,0.171665,75.0
05_js_small,ud-q2_k_xl,555,832,896,0.344726,78.1,0.288422,79.7
05_js_small,ud-q2_k_xl,555,896,960,0.362243,76.6,0.294973,76.6
05_js_small,ud-q2_k_xl,555,960,1024,0.312049,79.7,0.275924,79.7
05_js_small,ud-q2_k_xl,555,1024,1088,0.168202,81.2,0.176550,82.8
05_js_small,ud-q2_k_xl,555,1088,1152,0.125436,87.5,0.125348,85.9
05_js_small,ud-q2_k_xl,555,1152,1216,0.101748,89.1,0.094891,89.1
05_js_small,ud-q2_k_xl,555,1216,1280,0.433485,62.5,0.397512,62.5
05_js_small,ud-q2_k_xl,555,1280,1344,0.103894,92.2,0.075729,93.8
05_js_small,ud-q2_k_xl,555,1344,1408,0.066015,93.8,0.064111,92.2
05_js_small,ud-q2_k_xl,555,1408,1472,0.264057,84.4,0.238760,82.8
05_js_small,ud-q2_k_xl,555,1472,1536,0.226703,78.1,0.196897,81.2
05_js_small,ud-q2_k_xl,555,1536,1600,0.200905,89.1,0.200427,87.5
05_js_small,ud-q2_k_xl,555,1600,1664,0.136268,92.2,0.126121,90.6
05_js_small,ud-q2_k_xl,555,1664,1728,0.129953,89.1,0.114976,89.1
05_js_small,ud-q2_k_xl,555,1728,1792,0.167111,85.9,0.132429,85.9
05_js_small,ud-q2_k_xl,555,1792,1856,0.169632,89.1,0.161988,85.9
05_js_small,ud-q2_k_xl,555,1856,1920,0.280133,73.4,0.275911,75.0
05_js_small,ud-q2_k_xl,555,1920,1984,0.257893,79.7,0.215371,79.7
05_js_small,ud-q2_k_xl,555,1984,2048,0.137652,89.1,0.123076,90.6
06_python2_small,ud-q2_k_xl,582,0,64,0.073503,95.3,0.081024,93.8
06_python2_small,ud-q2_k_xl,582,64,128,0.101803,92.2,0.095399,90.6
06_python2_small,ud-q2_k_xl,582,128,192,0.089635,92.2,0.089233,95.3
06_python2_small,ud-q2_k_xl,582,192,256,0.154658,92.2,0.098513,95.3
06_python2_small,ud-q2_k_xl,582,256,320,0.292458,82.8,0.194996,85.9
06_python2_small,ud-q2_k_xl,582,320,384,0.084622,92.2,0.080053,93.8
06_python2_small,ud-q2_k_xl,582,384,448,0.187397,87.5,0.184019,85.9
06_python2_small,ud-q2_k_xl,582,448,512,0.160677,90.6,0.104346,93.8
06_python2_small,ud-q2_k_xl,582,512,576,0.260333,84.4,0.219354,76.6
06_python2_small,ud-q2_k_xl,582,576,640,0.385595,73.4,0.262066,81.2
06_python2_small,ud-q2_k_xl,582,640,704,0.230245,85.9,0.174468,87.5
06_python2_small,ud-q2_k_xl,582,704,768,0.172904,82.8,0.164604,82.8
06_python2_small,ud-q2_k_xl,582,768,832,0.227337,82.8,0.193260,85.9
06_python2_small,ud-q2_k_xl,582,832,896,0.334659,76.6,0.307305,78.1
06_python2_small,ud-q2_k_xl,582,896,960,0.146966,92.2,0.142636,92.2
06_python2_small,ud-q2_k_xl,582,960,1024,0.141221,82.8,0.142269,82.8
06_python2_small,ud-q2_k_xl,582,1024,1088,0.219079,84.4,0.212475,82.8
06_python2_small,ud-q2_k_xl,582,1088,1152,0.162376,92.2,0.135060,92.2
06_python2_small,ud-q2_k_xl,582,1152,1216,0.117022,92.2,0.105830,92.2
06_python2_small,ud-q2_k_xl,582,1216,1280,0.106291,89.1,0.110526,89.1
06_python2_small,ud-q2_k_xl,582,1280,1344,0.157895,84.4,0.141453,85.9
06_python2_small,ud-q2_k_xl,582,1344,1408,0.123232,92.2,0.122390,89.1
06_python2_small,ud-q2_k_xl,582,1408,1472,0.139225,89.1,0.117082,90.6
06_python2_small,ud-q2_k_xl,582,1472,1536,0.195976,90.6,0.176587,92.2
06_python2_small,ud-q2_k_xl,582,1536,1600,0.154697,89.1,0.152810,89.1
06_python2_small,ud-q2_k_xl,582,1600,1664,0.136278,90.6,0.117105,90.6
06_python2_small,ud-q2_k_xl,582,1664,1728,0.224072,82.8,0.204372,82.8
06_python2_small,ud-q2_k_xl,582,1728,1792,0.202934,82.8,0.187830,79.7
06_python2_small,ud-q2_k_xl,582,1792,1856,0.219176,81.2,0.197304,84.4
06_python2_small,ud-q2_k_xl,582,1856,1920,0.158208,85.9,0.158944,85.9
06_python2_small,ud-q2_k_xl,582,1920,1984,0.229229,92.2,0.155199,93.8
06_python2_small,ud-q2_k_xl,582,1984,2048,0.121637,87.5,0.087518,92.2
07_c_small,ud-q2_k_xl,751,0,64,0.200366,84.4,0.159594,85.9
07_c_small,ud-q2_k_xl,751,64,128,0.130325,87.5,0.092723,90.6
07_c_small,ud-q2_k_xl,751,128,192,0.118775,92.2,0.078940,90.6
07_c_small,ud-q2_k_xl,751,192,256,0.421407,75.0,0.278125,75.0
07_c_small,ud-q2_k_xl,751,256,320,0.117845,89.1,0.059333,95.3
07_c_small,ud-q2_k_xl,751,320,384,0.170998,84.4,0.146439,82.8
07_c_small,ud-q2_k_xl,751,384,448,0.136746,89.1,0.115224,92.2
07_c_small,ud-q2_k_xl,751,448,512,0.060299,93.8,0.056772,93.8
07_c_small,ud-q2_k_xl,751,512,576,0.243603,87.5,0.243274,87.5
07_c_small,ud-q2_k_xl,751,576,640,0.048305,95.3,0.031764,96.9
07_c_small,ud-q2_k_xl,751,640,704,0.241010,82.8,0.155209,84.4
07_c_small,ud-q2_k_xl,751,704,768,0.057738,95.3,0.059595,95.3
07_c_small,ud-q2_k_xl,751,768,832,0.210317,76.6,0.194939,76.6
07_c_small,ud-q2_k_xl,751,832,896,0.286001,75.0,0.233006,76.6
07_c_small,ud-q2_k_xl,751,896,960,0.142662,92.2,0.123758,93.8
07_c_small,ud-q2_k_xl,751,960,1024,0.098807,95.3,0.084177,93.8
07_c_small,ud-q2_k_xl,751,1024,1088,0.145988,92.2,0.073267,93.8
07_c_small,ud-q2_k_xl,751,1088,1152,0.234730,82.8,0.198741,84.4
07_c_small,ud-q2_k_xl,751,1152,1216,0.148137,90.6,0.138860,90.6
07_c_small,ud-q2_k_xl,751,1216,1280,0.217755,89.1,0.194793,90.6
07_c_small,ud-q2_k_xl,751,1280,1344,0.118631,87.5,0.112685,84.4
07_c_small,ud-q2_k_xl,751,1344,1408,0.168324,89.1,0.164876,87.5
07_c_small,ud-q2_k_xl,751,1408,1472,0.132141,89.1,0.134489,90.6
07_c_small,ud-q2_k_xl,751,1472,1536,0.195661,89.1,0.186205,87.5
07_c_small,ud-q2_k_xl,751,1536,1600,0.046108,95.3,0.042501,96.9
07_c_small,ud-q2_k_xl,751,1600,1664,0.060784,95.3,0.058510,95.3
07_c_small,ud-q2_k_xl,751,1664,1728,0.129872,90.6,0.116193,90.6
07_c_small,ud-q2_k_xl,751,1728,1792,0.134589,81.2,0.126921,82.8
07_c_small,ud-q2_k_xl,751,1792,1856,0.071347,93.8,0.068734,92.2
07_c_small,ud-q2_k_xl,751,1856,1920,0.115412,89.1,0.112394,89.1
07_c_small,ud-q2_k_xl,751,1920,1984,0.039928,95.3,0.043195,95.3
07_c_small,ud-q2_k_xl,751,1984,2048,0.144761,93.8,0.134279,93.8
08_java_small,ud-q2_k_xl,840,0,64,0.090012,90.6,0.098002,92.2
08_java_small,ud-q2_k_xl,840,64,128,0.297666,84.4,0.188850,89.1
08_java_small,ud-q2_k_xl,840,128,192,0.186014,87.5,0.172075,89.1
08_java_small,ud-q2_k_xl,840,192,256,0.350600,78.1,0.287266,81.2
08_java_small,ud-q2_k_xl,840,256,320,0.191663,89.1,0.137387,93.8
08_java_small,ud-q2_k_xl,840,320,384,0.240512,81.2,0.213046,82.8
08_java_small,ud-q2_k_xl,840,384,448,0.175311,85.9,0.146115,90.6
08_java_small,ud-q2_k_xl,840,448,512,0.407870,79.7,0.360160,78.1
08_java_small,ud-q2_k_xl,840,512,576,0.151215,89.1,0.125677,89.1
08_java_small,ud-q2_k_xl,840,576,640,0.283931,76.6,0.299259,75.0
08_java_small,ud-q2_k_xl,840,640,704,0.161991,89.1,0.166966,87.5
08_java_small,ud-q2_k_xl,840,704,768,0.312983,79.7,0.253424,85.9
08_java_small,ud-q2_k_xl,840,768,832,0.253165,78.1,0.243500,81.2
08_java_small,ud-q2_k_xl,840,832,896,0.172938,87.5,0.165301,87.5
08_java_small,ud-q2_k_xl,840,896,960,0.208031,87.5,0.199977,85.9
08_java_small,ud-q2_k_xl,840,960,1024,0.180772,82.8,0.160039,84.4
08_java_small,ud-q2_k_xl,840,1024,1088,0.212726,81.2,0.185765,79.7
08_java_small,ud-q2_k_xl,840,1088,1152,0.134689,90.6,0.091872,90.6
08_java_small,ud-q2_k_xl,840,1152,1216,0.119131,92.2,0.111074,92.2
08_java_small,ud-q2_k_xl,840,1216,1280,0.165386,89.1,0.169894,89.1
08_java_small,ud-q2_k_xl,840,1280,1344,0.126128,89.1,0.148329,89.1
08_java_small,ud-q2_k_xl,840,1344,1408,0.203789,84.4,0.174385,84.4
08_java_small,ud-q2_k_xl,840,1408,1472,0.185984,84.4,0.166214,85.9
08_java_small,ud-q2_k_xl,840,1472,1536,0.207175,82.8,0.193549,79.7
08_java_small,ud-q2_k_xl,840,1536,1600,0.231536,85.9,0.219265,87.5
08_java_small,ud-q2_k_xl,840,1600,1664,0.092379,92.2,0.101423,93.8
08_java_small,ud-q2_k_xl,840,1664,1728,0.254960,81.2,0.254567,82.8
08_java_small,ud-q2_k_xl,840,1728,1792,0.296015,79.7,0.277168,79.7
08_java_small,ud-q2_k_xl,840,1792,1856,0.079686,95.3,0.069805,96.9
08_java_small,ud-q2_k_xl,840,1856,1920,0.237078,90.6,0.234397,89.1
08_java_small,ud-q2_k_xl,840,1920,1929,0.372970,77.8,0.319024,77.8
09_python_medium,ud-q2_k_xl,2474,0,64,0.205549,85.9,0.119576,89.1
09_python_medium,ud-q2_k_xl,2474,64,128,0.205134,85.9,0.181305,85.9
09_python_medium,ud-q2_k_xl,2474,128,192,0.243591,87.5,0.230559,85.9
09_python_medium,ud-q2_k_xl,2474,192,256,0.190264,78.1,0.175276,82.8
09_python_medium,ud-q2_k_xl,2474,256,320,0.176685,87.5,0.144202,89.1
09_python_medium,ud-q2_k_xl,2474,320,384,0.334082,75.0,0.235242,84.4
09_python_medium,ud-q2_k_xl,2474,384,448,0.216978,79.7,0.207046,81.2
09_python_medium,ud-q2_k_xl,2474,448,512,0.397654,70.3,0.351857,71.9
09_python_medium,ud-q2_k_xl,2474,512,576,0.269948,76.6,0.168037,81.2
09_python_medium,ud-q2_k_xl,2474,576,640,0.415321,73.4,0.348365,70.3
09_python_medium,ud-q2_k_xl,2474,640,704,0.267577,82.8,0.229312,87.5
09_python_medium,ud-q2_k_xl,2474,704,768,0.243243,79.7,0.197031,79.7
09_python_medium,ud-q2_k_xl,2474,768,832,0.230357,85.9,0.164881,84.4
09_python_medium,ud-q2_k_xl,2474,832,896,0.265750,84.4,0.229304,84.4
09_python_medium,ud-q2_k_xl,2474,896,960,0.245481,70.3,0.205556,73.4
09_python_medium,ud-q2_k_xl,2474,960,1024,0.138934,90.6,0.090250,92.2
09_python_medium,ud-q2_k_xl,2474,1024,1088,0.225470,89.1,0.215541,87.5
09_python_medium,ud-q2_k_xl,2474,1088,1152,0.153011,87.5,0.156223,87.5
09_python_medium,ud-q2_k_xl,2474,1152,1216,0.337641,76.6,0.268660,75.0
09_python_medium,ud-q2_k_xl,2474,1216,1280,0.200830,89.1,0.196494,89.1
09_python_medium,ud-q2_k_xl,2474,1280,1344,0.279393,76.6,0.232030,76.6
09_python_medium,ud-q2_k_xl,2474,1344,1408,0.125302,89.1,0.112635,85.9
09_python_medium,ud-q2_k_xl,2474,1408,1472,0.301002,79.7,0.290479,79.7
09_python_medium,ud-q2_k_xl,2474,1472,1536,0.224478,78.1,0.177997,76.6
09_python_medium,ud-q2_k_xl,2474,1536,1600,0.223019,87.5,0.190309,85.9
09_python_medium,ud-q2_k_xl,2474,1600,1664,0.320571,76.6,0.295222,78.1
09_python_medium,ud-q2_k_xl,2474,1664,1728,0.307563,73.4,0.238901,81.2
09_python_medium,ud-q2_k_xl,2474,1728,1792,0.151503,84.4,0.143809,87.5
09_python_medium,ud-q2_k_xl,2474,1792,1856,0.277816,76.6,0.264602,75.0
09_python_medium,ud-q2_k_xl,2474,1856,1920,0.291336,87.5,0.252447,85.9
09_python_medium,ud-q2_k_xl,2474,1920,1984,0.233569,89.1,0.229426,87.5
09_python_medium,ud-q2_k_xl,2474,1984,2048,0.161670,93.8,0.161199,93.8
10_go_medium,ud-q2_k_xl,2135,0,64,0.278513,75.0,0.165204,78.1
10_go_medium,ud-q2_k_xl,2135,64,128,0.258921,87.5,0.185110,89.1
10_go_medium,ud-q2_k_xl,2135,128,192,0.507811,75.0,0.242376,79.7
10_go_medium,ud-q2_k_xl,2135,192,256,0.243075,75.0,0.216101,79.7
10_go_medium,ud-q2_k_xl,2135,256,320,0.229242,84.4,0.221067,89.1
10_go_medium,ud-q2_k_xl,2135,320,384,0.339255,67.2,0.269191,71.9
10_go_medium,ud-q2_k_xl,2135,384,448,0.329610,73.4,0.307107,68.8
10_go_medium,ud-q2_k_xl,2135,448,512,0.204440,82.8,0.174182,81.2
10_go_medium,ud-q2_k_xl,2135,512,576,0.305178,78.1,0.235042,81.2
10_go_medium,ud-q2_k_xl,2135,576,640,0.235189,84.4,0.193771,85.9
10_go_medium,ud-q2_k_xl,2135,640,704,0.224635,79.7,0.196910,81.2
10_go_medium,ud-q2_k_xl,2135,704,768,0.304314,71.9,0.233474,71.9
10_go_medium,ud-q2_k_xl,2135,768,832,0.382713,73.4,0.331610,73.4
10_go_medium,ud-q2_k_xl,2135,832,896,0.425555,73.4,0.321484,79.7
10_go_medium,ud-q2_k_xl,2135,896,960,0.308902,81.2,0.257037,79.7
10_go_medium,ud-q2_k_xl,2135,960,1024,0.218441,82.8,0.188205,82.8
10_go_medium,ud-q2_k_xl,2135,1024,1088,0.084189,93.8,0.061488,93.8
10_go_medium,ud-q2_k_xl,2135,1088,1152,0.243603,78.1,0.214689,84.4
10_go_medium,ud-q2_k_xl,2135,1152,1216,0.271698,73.4,0.240175,78.1
10_go_medium,ud-q2_k_xl,2135,1216,1280,0.333498,68.8,0.310259,68.8
10_go_medium,ud-q2_k_xl,2135,1280,1344,0.246449,78.1,0.240863,82.8
10_go_medium,ud-q2_k_xl,2135,1344,1408,0.294675,73.4,0.232245,75.0
10_go_medium,ud-q2_k_xl,2135,1408,1472,0.229339,76.6,0.207790,76.6
10_go_medium,ud-q2_k_xl,2135,1472,1536,0.413231,71.9,0.360341,73.4
10_go_medium,ud-q2_k_xl,2135,1536,1600,0.272804,78.1,0.254247,84.4
10_go_medium,ud-q2_k_xl,2135,1600,1664,0.234142,90.6,0.221290,90.6
10_go_medium,ud-q2_k_xl,2135,1664,1728,0.141017,85.9,0.120557,92.2
10_go_medium,ud-q2_k_xl,2135,1728,1792,0.302944,81.2,0.271524,85.9
10_go_medium,ud-q2_k_xl,2135,1792,1856,0.375023,78.1,0.172265,84.4
10_go_medium,ud-q2_k_xl,2135,1856,1920,0.160251,89.1,0.122250,85.9
10_go_medium,ud-q2_k_xl,2135,1920,1984,0.357795,73.4,0.299699,75.0
10_go_medium,ud-q2_k_xl,2135,1984,2048,0.265086,85.9,0.222175,87.5
11_typescript_medium,ud-q2_k_xl,2435,0,64,0.173708,89.1,0.156928,89.1
11_typescript_medium,ud-q2_k_xl,2435,64,128,0.213067,89.1,0.122496,89.1
11_typescript_medium,ud-q2_k_xl,2435,128,192,0.247471,82.8,0.202195,84.4
11_typescript_medium,ud-q2_k_xl,2435,192,256,0.381062,71.9,0.256895,75.0
11_typescript_medium,ud-q2_k_xl,2435,256,320,0.259549,81.2,0.216931,81.2
11_typescript_medium,ud-q2_k_xl,2435,320,384,0.275703,76.6,0.210772,78.1
11_typescript_medium,ud-q2_k_xl,2435,384,448,0.096769,92.2,0.086591,89.1
11_typescript_medium,ud-q2_k_xl,2435,448,512,0.257857,84.4,0.190593,82.8
