prompt,ref_model,target_model,ref_bytes,target_bytes,n_prompt,n_gen,kl_target,kl_target_p95,kl_target_p99,top1_target,kl_handoff,kl_handoff_p95,kl_handoff_p99,top1_handoff
10_go_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q3_k_xl,27866180608,12930296832,2135,2048,0.020858,0.111331,0.251791,96.0,0.016037,0.086360,0.195498,96.5
11_typescript_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q3_k_xl,27866180608,12930296832,2435,2048,0.024922,0.119162,0.304019,94.6,0.018172,0.081788,0.235028,95.2
12_rust_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q3_k_xl,27866180608,12930296832,2183,2048,0.023816,0.114833,0.327016,95.8,0.019114,0.090831,0.251948,96.0
13_python_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q3_k_xl,27866180608,12930296832,8959,2048,0.016920,0.094928,0.225888,96.6,0.014052,0.076434,0.224487,97.2
14_go_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q3_k_xl,27866180608,12930296832,8840,2048,0.021628,0.102995,0.225365,95.2,0.015103,0.072844,0.180657,96.2
15_cpp_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q3_k_xl,27866180608,12930296832,3958,2048,0.023669,0.116818,0.310434,95.6,0.015702,0.071365,0.187475,96.2
16_java_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q3_k_xl,27866180608,12930296832,2400,2048,0.018214,0.087560,0.208863,96.1,0.014896,0.072247,0.174631,96.4
17_rust_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q3_k_xl,27866180608,12930296832,9803,2048,0.023563,0.126606,0.308876,95.4,0.016115,0.079407,0.211381,96.2
18_typescript_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q3_k_xl,27866180608,12930296832,10613,2048,0.019721,0.095066,0.285349,96.4,0.014468,0.069702,0.208674,97.1
19_cpp_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q3_k_xl,27866180608,12930296832,10737,2048,0.027262,0.141119,0.278033,95.3,0.018830,0.099224,0.215656,96.3
01_python_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,337,2048,0.003084,0.014983,0.039621,98.8,0.002779,0.012490,0.035705,98.9
02_rust_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,540,2048,0.002723,0.012651,0.045684,98.5,0.002378,0.010614,0.045725,98.8
03_go_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,396,1779,0.003128,0.014853,0.057473,98.8,0.002657,0.011889,0.055067,99.2
04_cpp_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,823,2048,0.003402,0.014739,0.065729,98.5,0.002941,0.013466,0.061648,98.7
05_js_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,555,2048,0.004557,0.023077,0.056376,98.2,0.003376,0.016994,0.040880,97.9
06_python2_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,582,1929,0.003533,0.014894,0.052145,98.7,0.002810,0.013555,0.040817,98.8
07_c_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,751,2048,0.003555,0.018300,0.058978,98.2,0.003073,0.013966,0.051686,98.5
08_java_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,840,1803,0.003612,0.020326,0.053398,98.7,0.003163,0.017512,0.051460,98.6
09_python_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,2474,2048,0.004217,0.022196,0.066260,97.9,0.003317,0.017453,0.050199,98.0
10_go_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,2135,2048,0.004282,0.022094,0.052361,98.1,0.003189,0.015291,0.046708,98.6
11_typescript_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,2435,2048,0.005497,0.027412,0.061802,97.6,0.003986,0.018124,0.052894,97.8
12_rust_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,2183,2048,0.004599,0.022662,0.053496,97.6,0.003556,0.017566,0.042471,98.0
13_python_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,8959,2048,0.003610,0.020112,0.049543,98.3,0.002878,0.014847,0.044200,98.3
14_go_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,8840,2048,0.004399,0.022027,0.049706,97.8,0.002985,0.014946,0.032625,98.2
15_cpp_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,3958,2048,0.005639,0.025698,0.071526,97.7,0.003351,0.015742,0.047438,98.3
16_java_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,2400,2048,0.003901,0.020630,0.044266,97.8,0.002983,0.014716,0.036798,98.0
17_rust_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,9803,2048,0.005368,0.025917,0.068224,98.4,0.003510,0.015733,0.048764,98.7
18_typescript_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,10613,2048,0.004899,0.022114,0.083145,98.1,0.003017,0.015270,0.049802,98.6
19_cpp_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q4_k_xl,27866180608,17145015296,10737,2048,0.006729,0.032022,0.086454,98.1,0.004608,0.019667,0.060117,98.0
01_python_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,337,2048,0.001087,0.004738,0.013561,99.1,0.001046,0.004147,0.013131,99.2
02_rust_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,540,2048,0.000908,0.004322,0.015560,99.2,0.000740,0.003610,0.013540,99.4
03_go_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,396,1779,0.000877,0.004558,0.016630,99.8,0.000789,0.004090,0.014911,99.7
04_cpp_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,823,2048,0.000917,0.004422,0.016228,99.4,0.000752,0.003658,0.013855,99.4
05_js_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,555,2048,0.001518,0.007933,0.017512,98.4,0.001297,0.005823,0.017161,98.9
06_python2_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,582,1929,0.001145,0.005491,0.022151,99.3,0.000889,0.004140,0.016746,99.4
07_c_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,751,2048,0.001007,0.005202,0.013000,99.1,0.000932,0.004387,0.013759,99.4
08_java_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,840,1803,0.001164,0.004823,0.021615,99.0,0.000951,0.004542,0.017296,99.1
09_python_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,2474,2048,0.001341,0.006275,0.020141,99.1,0.001013,0.004662,0.017618,99.2
10_go_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,2135,2048,0.001372,0.006141,0.018477,99.2,0.000873,0.004175,0.012888,99.3
11_typescript_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,2435,2048,0.002547,0.010189,0.039610,98.7,0.001662,0.006061,0.022111,98.9
12_rust_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,2183,2048,0.001866,0.008403,0.029712,99.1,0.001233,0.005913,0.018407,99.3
13_python_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,8959,2048,0.001459,0.006855,0.021395,98.6,0.000985,0.004823,0.014974,99.1
14_go_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,8840,2048,0.001638,0.007755,0.017959,98.6,0.001034,0.005066,0.013930,98.6
15_cpp_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,3958,2048,0.002318,0.010525,0.027709,98.1,0.001206,0.005389,0.016120,98.9
16_java_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,2400,2048,0.001409,0.006564,0.018326,99.2,0.000997,0.004842,0.013763,99.1
17_rust_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,9803,2048,0.001994,0.009358,0.028417,98.7,0.001205,0.005330,0.016024,99.2
18_typescript_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,10613,2048,0.001581,0.007527,0.020061,99.2,0.000907,0.004359,0.011633,99.3
19_cpp_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q5_k_xl,27866180608,21272505344,10737,2048,0.002322,0.011766,0.028858,98.7,0.001322,0.006761,0.016808,98.9
01_python_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,337,2048,0.000659,0.002893,0.009225,99.5,0.000521,0.002234,0.008298,99.7
02_rust_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,540,2048,0.000461,0.002019,0.007452,99.5,0.000353,0.001353,0.004754,99.4
03_go_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,396,1779,0.000407,0.001684,0.007707,99.9,0.000325,0.001300,0.006125,99.9
04_cpp_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,823,2048,0.000403,0.001830,0.006726,99.3,0.000345,0.001354,0.005730,99.6
05_js_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,555,2048,0.000730,0.003669,0.008573,99.2,0.000478,0.002198,0.006783,99.5
06_python2_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,582,1929,0.000765,0.002889,0.011968,99.5,0.000526,0.001953,0.007249,99.5
07_c_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,751,2048,0.000636,0.002653,0.008864,99.5,0.000540,0.001960,0.007504,99.3
08_java_small,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,840,1803,0.000501,0.002225,0.009288,99.6,0.000375,0.001672,0.005900,99.7
09_python_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,2474,2048,0.000629,0.003298,0.008717,99.2,0.000317,0.001530,0.004540,99.5
10_go_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,2135,2048,0.000746,0.003397,0.012102,98.9,0.000398,0.001783,0.006216,99.8
11_typescript_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,2435,2048,0.001167,0.005229,0.015454,99.1,0.000696,0.002707,0.009537,99.3
12_rust_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,2183,2048,0.000759,0.003312,0.009532,99.4,0.000514,0.002178,0.008692,99.7
13_python_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,8959,2048,0.000738,0.003789,0.010848,98.9,0.000474,0.002389,0.007780,99.2
14_go_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,8840,2048,0.000935,0.004633,0.011649,98.9,0.000552,0.002305,0.007290,99.4
15_cpp_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,3958,2048,0.001363,0.005455,0.016572,99.1,0.000572,0.002265,0.007585,99.5
16_java_medium,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,2400,2048,0.000712,0.003197,0.009729,98.7,0.000355,0.001677,0.005247,99.2
17_rust_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,9803,2048,0.001006,0.004919,0.012075,99.4,0.000479,0.002416,0.006331,99.6
18_typescript_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,10613,2048,0.000905,0.004204,0.012593,99.1,0.000393,0.001979,0.006280,99.5
19_cpp_large,gemma4-26b-a4b-ud-q8_k_xl,ud-q6_k_xl,27866180608,23825918976,10737,2048,0.001158,0.005712,0.014968,98.9,0.000560,0.002625,0.007344,99.2
