prompt,ref_model,target_model,ref_bytes,target_bytes,n_prompt,n_gen,kl_target,kl_target_p95,kl_target_p99,top1_target,kl_handoff,kl_handoff_p95,kl_handoff_p99,top1_handoff
14_go_xlarge,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q3_k_xl,48688560768,16601176704,7902,2048,0.024815,0.116886,0.264575,94.4,0.022042,0.105482,0.208595,94.9
01_python_bug,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q4_k_xl,48688560768,22241950336,292,2048,0.002985,0.016904,0.039065,98.9,0.002633,0.015233,0.032975,98.7
02_rust_explain,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q4_k_xl,48688560768,22241950336,506,1418,0.003954,0.022268,0.062893,98.5,0.002977,0.017618,0.042404,98.6
03_go_bug,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q4_k_xl,48688560768,22241950336,329,1724,0.002587,0.014218,0.039218,98.7,0.002152,0.011507,0.030581,98.8
04_cpp_explain,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q4_k_xl,48688560768,22241950336,751,1746,0.003257,0.017084,0.054906,98.7,0.002537,0.013144,0.037797,98.8
05_js_bug,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q4_k_xl,48688560768,22241950336,498,2048,0.003702,0.019791,0.050492,98.5,0.002803,0.014679,0.030764,98.8
06_python_explain,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q4_k_xl,48688560768,22241950336,506,1528,0.003862,0.021161,0.060360,98.8,0.003349,0.018021,0.043875,98.5
07_c_bug,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q4_k_xl,48688560768,22241950336,677,2048,0.004563,0.024166,0.061967,97.7,0.004099,0.021884,0.053621,98.0
08_java_explain,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q4_k_xl,48688560768,22241950336,754,1361,0.002691,0.013409,0.041463,98.4,0.002182,0.012798,0.033017,99.0
09_python_large,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q4_k_xl,48688560768,22241950336,2123,2048,0.006110,0.028876,0.062279,97.8,0.004543,0.023093,0.048191,97.7
10_go_large,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q4_k_xl,48688560768,22241950336,1862,2048,0.006539,0.028828,0.074653,97.2,0.004920,0.023063,0.054161,97.5
11_typescript_large,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q4_k_xl,48688560768,22241950336,2231,2048,0.006414,0.032918,0.076344,98.1,0.005150,0.026335,0.056027,98.2
12_rust_large,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q4_k_xl,48688560768,22241950336,2015,2048,0.007673,0.037432,0.085094,97.2,0.006514,0.032275,0.075734,97.5
13_python_xlarge,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q4_k_xl,48688560768,22241950336,7809,2048,0.008009,0.042312,0.103219,97.1,0.006194,0.029788,0.073640,97.2
14_go_xlarge,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q4_k_xl,48688560768,22241950336,7902,2048,0.005997,0.030635,0.066290,97.6,0.005079,0.026379,0.056045,97.6
01_python_bug,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q5_k_xl,48688560768,26385922688,292,2048,0.001388,0.007032,0.020322,99.2,0.001329,0.006815,0.018758,99.2
02_rust_explain,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q5_k_xl,48688560768,26385922688,506,1418,0.002024,0.010983,0.033470,99.2,0.001309,0.007504,0.021547,99.5
03_go_bug,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q5_k_xl,48688560768,26385922688,329,1724,0.001176,0.005931,0.015582,99.4,0.000854,0.004843,0.011864,99.7
04_cpp_explain,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q5_k_xl,48688560768,26385922688,751,1746,0.001935,0.009208,0.027032,98.6,0.001253,0.006523,0.020044,98.9
05_js_bug,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q5_k_xl,48688560768,26385922688,498,2048,0.001924,0.009019,0.024177,98.5,0.001265,0.006236,0.014861,99.1
06_python_explain,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q5_k_xl,48688560768,26385922688,506,1528,0.002282,0.011871,0.040245,98.8,0.001638,0.008780,0.026944,99.0
07_c_bug,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q5_k_xl,48688560768,26385922688,677,2048,0.002299,0.012253,0.034373,98.3,0.002050,0.010943,0.026914,98.6
08_java_explain,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q5_k_xl,48688560768,26385922688,754,1361,0.001281,0.006105,0.021568,99.0,0.000821,0.004364,0.011600,99.2
09_python_large,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q5_k_xl,48688560768,26385922688,2123,2048,0.003147,0.014182,0.034253,98.4,0.002205,0.010969,0.023211,98.7
10_go_large,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q5_k_xl,48688560768,26385922688,1862,2048,0.002999,0.013483,0.032973,97.6,0.002256,0.010684,0.024773,98.2
11_typescript_large,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q5_k_xl,48688560768,26385922688,2231,2048,0.003359,0.017309,0.042785,98.2,0.002573,0.013758,0.031773,98.1
12_rust_large,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q5_k_xl,48688560768,26385922688,2015,2048,0.004135,0.019902,0.052710,98.1,0.003049,0.015289,0.037735,98.1
13_python_xlarge,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q5_k_xl,48688560768,26385922688,7809,2048,0.003528,0.016828,0.046483,98.0,0.002643,0.012679,0.037132,98.2
14_go_xlarge,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q5_k_xl,48688560768,26385922688,7902,2048,0.002913,0.014368,0.034663,98.0,0.002098,0.010653,0.027507,98.3
01_python_bug,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q6_k_xl,48688560768,32071842432,292,2048,0.000942,0.004664,0.014535,99.1,0.000829,0.004373,0.013630,99.2
02_rust_explain,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q6_k_xl,48688560768,32071842432,506,1418,0.001383,0.006440,0.022134,99.4,0.000823,0.004168,0.013571,99.6
03_go_bug,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q6_k_xl,48688560768,32071842432,329,1724,0.000770,0.003958,0.011170,99.4,0.000503,0.002650,0.007205,99.6
04_cpp_explain,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q6_k_xl,48688560768,32071842432,751,1746,0.001115,0.004736,0.019281,99.0,0.000846,0.003510,0.014956,99.4
05_js_bug,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q6_k_xl,48688560768,32071842432,498,2048,0.001483,0.006971,0.023124,98.9,0.000749,0.003742,0.009834,99.4
06_python_explain,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q6_k_xl,48688560768,32071842432,506,1528,0.001408,0.008073,0.024413,99.0,0.001054,0.006034,0.016766,99.1
07_c_bug,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q6_k_xl,48688560768,32071842432,677,2048,0.001426,0.007438,0.018855,99.0,0.001271,0.006671,0.017148,98.5
08_java_explain,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q6_k_xl,48688560768,32071842432,754,1361,0.000755,0.003695,0.015276,99.2,0.000574,0.002283,0.010118,99.0
09_python_large,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q6_k_xl,48688560768,32071842432,2123,2048,0.001822,0.008797,0.021174,99.1,0.001251,0.006167,0.013663,99.4
10_go_large,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q6_k_xl,48688560768,32071842432,1862,2048,0.002020,0.009664,0.024671,98.5,0.001317,0.006377,0.016231,98.5
11_typescript_large,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q6_k_xl,48688560768,32071842432,2231,2048,0.002246,0.010779,0.029268,98.7,0.001451,0.007100,0.017786,98.7
12_rust_large,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q6_k_xl,48688560768,32071842432,2015,2048,0.002360,0.011776,0.025344,98.8,0.001716,0.008042,0.020901,98.8
13_python_xlarge,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q6_k_xl,48688560768,32071842432,7809,2048,0.002167,0.010344,0.023025,98.5,0.001510,0.007322,0.019752,98.7
14_go_xlarge,qwen3.5-35b-a3b-ud-q8_k_xl,ud-q6_k_xl,48688560768,32071842432,7902,2048,0.002025,0.009727,0.029564,98.3,0.001321,0.006149,0.015596,98.4
